Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,337,103,15.7
31.07.2023 02:00,331,94.6,15.5
31.07.2023 02:30,322,82.9,15.4
31.07.2023 03:00,316,75.5,15.4
31.07.2023 03:30,313,71.9,15.3
31.07.2023 04:00,312,70.8,15.2
31.07.2023 04:30,311,69.6,15.2
31.07.2023 05:00,311,69.6,15.2
31.07.2023 05:30,311,69.6,15.1
31.07.2023 06:00,310,68.4,15.1
31.07.2023 06:30,310,68.4,15.1
31.07.2023 07:00,310,68.4,15.1
31.07.2023 07:30,310,68.4,15.1
31.07.2023 08:00,315,74.3,15.1
31.07.2023 08:30,330,93.2,15.2
31.07.2023 09:00,342,109,15.2
31.07.2023 09:30,350,121,15.3
31.07.2023 10:00,352,124,15.3
31.07.2023 10:30,352,124,15.4
31.07.2023 11:00,352,124,15.5
31.07.2023 11:30,352,124,15.7
31.07.2023 12:00,349,119,15.8
31.07.2023 12:30,347,116,16.0
31.07.2023 13:00,347,116,16.0
31.07.2023 13:30,346,115,16.1
31.07.2023 14:00,346,115,16.3
31.07.2023 14:30,346,115,16.4
31.07.2023 15:00,352,124,16.5
31.07.2023 15:30,357,131,16.6
31.07.2023 16:00,358,132,16.5
31.07.2023 16:30,359,134,16.5
31.07.2023 17:00,359,134,16.6
31.07.2023 17:30,359,134,16.7
31.07.2023 18:00,359,134,16.7
31.07.2023 18:30,359,134,16.7
31.07.2023 19:00,359,134,16.7
31.07.2023 19:30,360,135,16.7
31.07.2023 20:00,359,134,16.6
31.07.2023 20:30,359,134,16.6
31.07.2023 21:00,359,134,16.6
31.07.2023 21:30,358,132,16.5
31.07.2023 22:00,360,135,16.5
31.07.2023 22:30,361,137,16.4
31.07.2023 23:00,361,137,16.3
31.07.2023 23:30,361,137,16.3
01.08.2023 00:00,363,140,16.2
01.08.2023 00:30,363,140,16.0
01.08.2023 01:00,354,126,15.9
01.08.2023 01:30,346,115,15.8
01.08.2023 02:00,334,98.6,15.8
01.08.2023 02:30,320,80.4,15.5
01.08.2023 03:00,312,70.8,15.4
01.08.2023 03:30,310,68.4,15.3
01.08.2023 04:00,309,67.3,15.2
01.08.2023 04:30,309,67.3,15.1
01.08.2023 05:00,309,67.3,15.1
01.08.2023 05:30,309,67.3,15.0
01.08.2023 06:00,309,67.3,15.0
01.08.2023 06:30,309,67.3,15.0
01.08.2023 07:00,310,68.4,15.0
01.08.2023 07:30,313,71.9,15.1
01.08.2023 08:00,319,79.2,15.1
01.08.2023 08:30,331,94.6,15.1
01.08.2023 09:00,337,103,15.1
01.08.2023 09:30,339,105,15.1
01.08.2023 10:00,340,107,15.2
01.08.2023 10:30,340,107,15.2
01.08.2023 11:00,340,107,15.2
01.08.2023 11:30,339,105,15.2
01.08.2023 12:00,337,103,15.2
01.08.2023 12:30,335,99.9,15.2
01.08.2023 13:00,334,98.6,15.2
01.08.2023 13:30,334,98.6,15.3
01.08.2023 14:00,334,98.6,15.5
01.08.2023 14:30,334,98.6,15.6
01.08.2023 15:00,334,98.6,15.6
01.08.2023 15:30,334,98.6,15.6
01.08.2023 16:00,334,98.6,15.6
01.08.2023 16:30,334,98.6,15.6
01.08.2023 17:00,333,97.2,15.5
01.08.2023 17:30,332,95.9,15.6
01.08.2023 18:00,331,94.6,15.7
01.08.2023 18:30,331,94.6,15.8
01.08.2023 19:00,334,98.6,15.8
01.08.2023 19:30,339,105,15.8
01.08.2023 20:00,342,109,15.7
01.08.2023 20:30,344,112,15.7
01.08.2023 21:00,345,114,15.6
01.08.2023 21:30,346,115,15.6
01.08.2023 22:00,346,115,15.5
01.08.2023 22:30,347,116,15.5
01.08.2023 23:00,348,118,15.5
01.08.2023 23:30,348,118,15.4
02.08.2023 00:00,348,118,15.4
02.08.2023 00:30,347,116,15.3
02.08.2023 01:00,337,103,15.4
02.08.2023 01:30,324,85.5,15.2
02.08.2023 02:00,320,80.4,15.1
02.08.2023 02:30,322,82.9,15.0
02.08.2023 03:00,333,97.2,14.9
02.08.2023 03:30,348,118,14.9
02.08.2023 04:00,357,131,14.8
02.08.2023 04:30,365,143,14.8
02.08.2023 05:00,366,144,14.8
02.08.2023 05:30,366,144,14.7
02.08.2023 06:00,366,144,14.7
02.08.2023 06:30,366,144,14.7
02.08.2023 07:00,367,145,14.7
02.08.2023 07:30,367,145,14.7
02.08.2023 08:00,367,145,14.7
02.08.2023 08:30,367,145,14.7
02.08.2023 09:00,366,144,14.7
02.08.2023 09:30,366,144,14.7
02.08.2023 10:00,369,148,14.7
02.08.2023 10:30,370,150,14.8
02.08.2023 11:00,371,151,14.9
02.08.2023 11:30,371,151,14.9
02.08.2023 12:00,370,150,15.0
02.08.2023 12:30,369,148,15.0
02.08.2023 13:00,369,148,15.1
02.08.2023 13:30,369,148,15.2
02.08.2023 14:00,368,147,15.4
02.08.2023 14:30,368,147,15.5
02.08.2023 15:00,368,147,15.5
02.08.2023 15:30,367,145,15.6
02.08.2023 16:00,368,147,15.6
02.08.2023 16:30,367,145,15.6
02.08.2023 17:00,367,145,15.5
02.08.2023 17:30,367,145,15.5
02.08.2023 18:00,367,145,15.6
02.08.2023 18:30,367,145,15.5
02.08.2023 19:00,367,145,15.5
02.08.2023 19:30,366,144,15.4
02.08.2023 20:00,366,144,15.3
02.08.2023 20:30,366,144,15.2
02.08.2023 21:00,366,144,15.0
02.08.2023 21:30,366,144,15.0
02.08.2023 22:00,366,144,14.9
02.08.2023 22:30,366,144,14.9
02.08.2023 23:00,366,144,14.8
02.08.2023 23:30,366,144,14.7
03.08.2023 00:00,366,144,14.6
03.08.2023 00:30,366,144,14.6
03.08.2023 01:00,365,143,14.5
03.08.2023 01:30,364,141,14.4
03.08.2023 02:00,352,124,14.6
03.08.2023 02:30,340,107,14.5
03.08.2023 03:00,335,99.9,14.3
03.08.2023 03:30,335,99.9,14.3
03.08.2023 04:00,335,99.9,14.3
03.08.2023 04:30,334,98.6,14.2
03.08.2023 05:00,335,99.9,14.2
03.08.2023 05:30,335,99.9,14.3
03.08.2023 06:00,335,99.9,14.3
03.08.2023 06:30,335,99.9,14.3
03.08.2023 07:00,336,101,14.2
03.08.2023 07:30,336,101,14.2
03.08.2023 08:00,336,101,14.2
03.08.2023 08:30,336,101,14.3
03.08.2023 09:00,352,124,14.3
03.08.2023 09:30,364,141,14.3
03.08.2023 10:00,366,144,14.3
03.08.2023 10:30,367,145,14.3
03.08.2023 11:00,367,145,14.3
03.08.2023 11:30,367,145,14.3
03.08.2023 12:00,359,134,14.4
03.08.2023 12:30,355,128,14.4
03.08.2023 13:00,355,128,14.5
03.08.2023 13:30,355,128,14.6
03.08.2023 14:00,355,128,14.7
03.08.2023 14:30,355,128,14.8
03.08.2023 15:00,355,128,15.0
03.08.2023 15:30,357,131,15.1
03.08.2023 16:00,364,141,15.3
03.08.2023 16:30,368,147,15.3
03.08.2023 17:00,363,140,15.3
03.08.2023 17:30,361,137,15.3
03.08.2023 18:00,366,144,15.2
03.08.2023 18:30,367,145,15.1
03.08.2023 19:00,370,150,15.1
03.08.2023 19:30,371,151,15.0
03.08.2023 20:00,372,153,14.9
03.08.2023 20:30,372,153,14.8
03.08.2023 21:00,371,151,14.8
03.08.2023 21:30,373,154,14.7
03.08.2023 22:00,374,155,14.7
03.08.2023 22:30,373,154,14.7
03.08.2023 23:00,373,154,14.7
03.08.2023 23:30,376,158,14.6
04.08.2023 00:00,380,164,14.5
04.08.2023 00:30,389,178,14.4
04.08.2023 01:00,395,187,14.3
04.08.2023 01:30,409,209,14.3
04.08.2023 02:00,447,276,14.4
04.08.2023 02:30,487,351,14.8
04.08.2023 03:00,514,405,14.9
04.08.2023 03:30,532,442,14.8
04.08.2023 04:00,549,478,14.9
04.08.2023 04:30,565,515,14.9
04.08.2023 05:00,585,564,15.0
04.08.2023 05:30,618,650,15.2
04.08.2023 06:00,664,781,15.3
04.08.2023 06:30,716,946,15.2
04.08.2023 07:00,744,1042,15.1
04.08.2023 07:30,765,1118,15.2
04.08.2023 08:00,788,1205,15.2
04.08.2023 08:30,807,1279,15.2
04.08.2023 09:00,825,1352,15.4
04.08.2023 09:30,843,1428,15.4
04.08.2023 10:00,856,1483,15.4
04.08.2023 10:30,869,1541,15.4
04.08.2023 11:00,-,-,-
04.08.2023 11:30,-,-,-
04.08.2023 12:00,-,-,-
04.08.2023 12:30,-,-,-
04.08.2023 13:00,-,-,-
04.08.2023 13:30,-,-,-
04.08.2023 14:00,-,-,-
04.08.2023 14:30,-,-,-
04.08.2023 15:00,-,-,-
04.08.2023 15:30,-,-,-
04.08.2023 16:00,-,-,-
04.08.2023 16:30,-,-,-
04.08.2023 17:00,-,-,-
04.08.2023 17:30,-,-,-
