Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,105,1.48,17.0
30.08.2023 00:00,105,1.48,17.1
29.08.2023 23:30,105,1.48,17.1
29.08.2023 23:00,105,1.48,17.1
29.08.2023 22:30,105,1.48,17.2
29.08.2023 22:00,105,1.48,17.2
29.08.2023 21:30,105,1.48,17.3
29.08.2023 21:00,106,1.56,17.3
29.08.2023 20:30,106,1.56,17.3
29.08.2023 20:00,106,1.56,17.3
29.08.2023 19:30,106,1.56,17.3
29.08.2023 19:00,106,1.56,17.3
29.08.2023 18:30,107,1.64,17.3
29.08.2023 18:00,107,1.64,17.3
29.08.2023 17:30,107,1.64,17.2
29.08.2023 17:00,108,1.72,17.2
29.08.2023 16:30,107,1.64,17.2
29.08.2023 16:00,108,1.72,17.1
29.08.2023 15:30,108,1.72,17.1
29.08.2023 15:00,109,1.80,17.0
29.08.2023 14:30,109,1.80,17.0
29.08.2023 14:00,110,1.89,16.9
29.08.2023 13:30,110,1.89,16.8
29.08.2023 13:00,110,1.89,16.8
29.08.2023 12:30,111,1.97,16.7
29.08.2023 12:00,111,1.97,16.7
29.08.2023 11:30,112,2.06,16.6
29.08.2023 11:00,112,2.06,16.6
29.08.2023 10:30,113,2.15,16.6
29.08.2023 10:00,113,2.15,16.6
29.08.2023 09:30,114,2.24,16.6
29.08.2023 09:00,114,2.24,16.6
29.08.2023 08:30,115,2.33,16.6
29.08.2023 08:00,116,2.42,16.6
29.08.2023 07:30,117,2.51,16.6
29.08.2023 07:00,118,2.61,16.6
29.08.2023 06:30,118,2.61,16.6
29.08.2023 06:00,120,2.80,16.7
29.08.2023 05:30,121,2.90,16.7
29.08.2023 05:00,123,3.08,16.7
29.08.2023 04:30,124,3.18,16.8
29.08.2023 04:00,126,3.38,16.8
29.08.2023 03:30,128,3.58,16.8
29.08.2023 03:00,131,3.90,16.9
29.08.2023 02:30,133,4.12,16.9
29.08.2023 02:00,137,4.57,17.0
29.08.2023 01:30,142,5.18,17.0
29.08.2023 01:00,148,5.96,17.1
29.08.2023 00:30,158,7.40,17.1
29.08.2023 00:00,169,9.20,17.1
28.08.2023 23:30,180,11.2,17.2
28.08.2023 23:00,190,13.3,17.2
28.08.2023 22:30,197,14.9,17.2
28.08.2023 22:00,198,15.1,17.2
28.08.2023 21:30,194,14.2,17.2
28.08.2023 21:00,185,12.2,17.4
28.08.2023 20:30,168,9.03,17.6
28.08.2023 20:00,146,5.69,17.1
28.08.2023 19:30,121,2.90,17.2
28.08.2023 19:00,110,1.89,17.3
28.08.2023 18:30,107,1.64,17.3
28.08.2023 18:00,104,1.41,17.4
28.08.2023 17:30,100,1.12,17.5
28.08.2023 17:00,98,0.982,17.5
28.08.2023 16:30,98,0.982,17.5
28.08.2023 16:00,98,0.982,17.5
28.08.2023 15:30,98,0.982,17.4
28.08.2023 15:00,98,0.982,17.4
28.08.2023 14:30,99,1.05,17.3
28.08.2023 14:00,99,1.05,17.3
28.08.2023 13:30,99,1.05,17.2
28.08.2023 13:00,100,1.12,17.1
28.08.2023 12:30,100,1.12,17.1
28.08.2023 12:00,100,1.12,17.1
28.08.2023 11:30,99,1.05,17.0
28.08.2023 11:00,97,0.917,17.0
28.08.2023 10:30,98,0.982,17.0
28.08.2023 10:00,98,0.982,17.0
28.08.2023 09:30,98,0.982,16.9
28.08.2023 09:00,97,0.917,16.9
28.08.2023 08:30,98,0.982,16.9
28.08.2023 08:00,97,0.917,16.9
28.08.2023 07:30,97,0.917,16.9
28.08.2023 07:00,98,0.982,16.8
28.08.2023 06:30,97,0.917,16.8
28.08.2023 06:00,97,0.917,16.8
28.08.2023 05:30,98,0.982,16.9
28.08.2023 05:00,97,0.917,16.9
28.08.2023 04:30,97,0.917,16.9
28.08.2023 04:00,97,0.917,16.9
28.08.2023 03:30,98,0.982,16.9
28.08.2023 03:00,97,0.917,16.9
28.08.2023 02:30,98,0.982,16.9
28.08.2023 02:00,97,0.917,17.0
28.08.2023 01:30,97,0.917,17.0
28.08.2023 01:00,97,0.917,17.0
28.08.2023 00:30,98,0.982,17.1
28.08.2023 00:00,97,0.917,17.2
27.08.2023 23:30,97,0.917,17.2
27.08.2023 23:00,97,0.917,17.2
27.08.2023 22:30,98,0.982,17.3
27.08.2023 22:00,97,0.917,17.4
27.08.2023 21:30,97,0.917,17.4
27.08.2023 21:00,98,0.982,17.5
27.08.2023 20:30,97,0.917,17.5
27.08.2023 20:00,98,0.982,17.6
27.08.2023 19:30,97,0.917,17.6
27.08.2023 19:00,98,0.982,17.6
27.08.2023 18:30,98,0.982,17.7
27.08.2023 18:00,98,0.982,17.7
27.08.2023 17:30,98,0.982,17.6
27.08.2023 17:00,98,0.982,17.6
27.08.2023 16:30,97,0.917,17.5
27.08.2023 16:00,98,0.982,17.5
27.08.2023 15:30,98,0.982,17.4
27.08.2023 15:00,98,0.982,17.3
27.08.2023 14:30,98,0.982,17.2
27.08.2023 14:00,98,0.982,17.1
27.08.2023 13:30,98,0.982,17.0
27.08.2023 13:00,98,0.982,16.9
27.08.2023 12:30,98,0.982,16.8
27.08.2023 12:00,98,0.982,16.8
27.08.2023 11:30,98,0.982,16.7
27.08.2023 11:00,98,0.982,16.6
27.08.2023 10:30,98,0.982,16.6
27.08.2023 10:00,98,0.982,16.6
27.08.2023 09:30,98,0.982,16.5
27.08.2023 09:00,97,0.917,16.5
27.08.2023 08:30,97,0.917,16.5
27.08.2023 08:00,97,0.917,16.4
27.08.2023 07:30,97,0.917,16.4
27.08.2023 07:00,97,0.917,16.4
27.08.2023 06:30,97,0.917,16.4
27.08.2023 06:00,97,0.917,16.4
27.08.2023 05:30,98,0.982,16.4
27.08.2023 05:00,98,0.982,16.5
27.08.2023 04:30,98,0.982,16.5
27.08.2023 04:00,97,0.917,16.5
27.08.2023 03:30,97,0.917,16.5
27.08.2023 03:00,98,0.982,16.6
27.08.2023 02:30,98,0.982,16.6
27.08.2023 02:00,98,0.982,16.7
27.08.2023 01:30,97,0.917,16.7
27.08.2023 01:00,98,0.982,16.8
27.08.2023 00:30,97,0.917,16.9
27.08.2023 00:00,98,0.982,16.9
26.08.2023 23:30,97,0.917,17.0
26.08.2023 23:00,97,0.917,17.1
26.08.2023 22:30,98,0.982,17.1
26.08.2023 22:00,97,0.917,17.2
26.08.2023 21:30,98,0.982,17.3
26.08.2023 21:00,98,0.982,17.3
26.08.2023 20:30,97,0.917,17.4
26.08.2023 20:00,98,0.982,17.4
26.08.2023 19:30,97,0.917,17.5
26.08.2023 19:00,98,0.982,17.5
26.08.2023 18:30,98,0.982,17.5
26.08.2023 18:00,98,0.982,17.5
26.08.2023 17:30,97,0.917,17.5
26.08.2023 17:00,98,0.982,17.5
26.08.2023 16:30,98,0.982,17.4
26.08.2023 16:00,98,0.982,17.3
26.08.2023 15:30,98,0.982,17.2
26.08.2023 15:00,97,0.917,17.1
26.08.2023 14:30,98,0.982,17.0
26.08.2023 14:00,98,0.982,16.9
26.08.2023 13:30,98,0.982,16.9
26.08.2023 13:00,98,0.982,16.8
26.08.2023 12:30,98,0.982,16.7
26.08.2023 12:00,98,0.982,16.6
26.08.2023 11:30,98,0.982,16.6
26.08.2023 11:00,98,0.982,16.5
26.08.2023 10:30,98,0.982,16.5
26.08.2023 10:00,97,0.917,16.4
26.08.2023 09:30,98,0.982,16.4
26.08.2023 09:00,98,0.982,16.4
26.08.2023 08:30,98,0.982,16.4
26.08.2023 08:00,97,0.917,16.4
26.08.2023 07:30,97,0.917,16.4
26.08.2023 07:00,98,0.982,16.4
26.08.2023 06:30,98,0.982,16.4
26.08.2023 06:00,98,0.982,16.4
26.08.2023 05:30,98,0.982,16.4
26.08.2023 05:00,98,0.982,16.4
26.08.2023 04:30,98,0.982,16.5
26.08.2023 04:00,98,0.982,16.5
26.08.2023 03:30,98,0.982,16.5
26.08.2023 03:00,98,0.982,16.5
26.08.2023 02:30,97,0.917,16.6
