Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,98,7.84,14.7
30.08.2023 00:00,98,7.84,14.8
29.08.2023 23:30,98,7.84,14.9
29.08.2023 23:00,98,7.84,15.0
29.08.2023 22:30,98,7.84,15.1
29.08.2023 22:00,99,8.31,15.2
29.08.2023 21:30,99,8.31,15.3
29.08.2023 21:00,99,8.31,15.4
29.08.2023 20:30,100,8.78,15.5
29.08.2023 20:00,100,8.78,15.5
29.08.2023 19:30,100,8.78,15.6
29.08.2023 19:00,101,9.27,15.7
29.08.2023 18:30,101,9.27,15.7
29.08.2023 18:00,102,9.77,15.7
29.08.2023 17:30,102,9.77,15.7
29.08.2023 17:00,103,10.3,15.6
29.08.2023 16:30,103,10.3,15.6
29.08.2023 16:00,103,10.3,15.5
29.08.2023 15:30,104,10.8,15.4
29.08.2023 15:00,105,11.3,15.4
29.08.2023 14:30,106,11.8,15.3
29.08.2023 14:00,107,12.4,15.3
29.08.2023 13:30,108,12.9,15.2
29.08.2023 13:00,107,12.4,15.0
29.08.2023 12:30,105,11.3,14.8
29.08.2023 12:00,105,11.3,14.7
29.08.2023 11:30,104,10.8,14.6
29.08.2023 11:00,103,10.3,14.6
29.08.2023 10:30,103,10.3,14.5
29.08.2023 10:00,103,10.3,14.6
29.08.2023 09:30,104,10.8,14.6
29.08.2023 09:00,104,10.8,14.6
29.08.2023 08:30,104,10.8,14.6
29.08.2023 08:00,105,11.3,14.7
29.08.2023 07:30,105,11.3,14.7
29.08.2023 07:00,106,11.8,14.7
29.08.2023 06:30,106,11.8,14.8
29.08.2023 06:00,107,12.4,14.8
29.08.2023 05:30,108,12.9,14.9
29.08.2023 05:00,109,13.5,14.9
29.08.2023 04:30,109,13.5,14.9
29.08.2023 04:00,110,14.0,15.0
29.08.2023 03:30,111,14.5,15.0
29.08.2023 03:00,112,15.1,15.1
29.08.2023 02:30,113,15.6,15.2
29.08.2023 02:00,114,16.1,15.2
29.08.2023 01:30,116,17.3,15.3
29.08.2023 01:00,117,17.9,15.4
29.08.2023 00:30,118,18.5,15.5
29.08.2023 00:00,120,19.7,15.6
28.08.2023 23:30,121,20.4,15.7
28.08.2023 23:00,122,21.0,15.8
28.08.2023 22:30,124,22.4,15.9
28.08.2023 22:00,126,23.8,16.0
28.08.2023 21:30,129,26.0,16.1
28.08.2023 21:00,133,29.0,16.2
28.08.2023 20:30,138,33.1,16.2
28.08.2023 20:00,145,39.2,16.3
