Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,94,0.105,19.6
30.08.2023 00:00,92,0.073,19.7
29.08.2023 23:30,91,0.066,19.7
29.08.2023 23:00,91,0.066,19.9
29.08.2023 22:30,92,0.073,20.0
29.08.2023 22:00,91,0.066,20.2
29.08.2023 21:30,89,0.053,20.2
29.08.2023 21:00,89,0.053,20.3
29.08.2023 20:30,89,0.053,20.4
29.08.2023 20:00,90,0.059,20.4
29.08.2023 19:30,90,0.059,20.6
29.08.2023 19:00,90,0.059,20.9
29.08.2023 18:30,91,0.066,21.3
29.08.2023 18:00,91,0.066,21.5
29.08.2023 17:30,92,0.073,21.7
29.08.2023 17:00,89,0.053,21.8
29.08.2023 16:30,89,0.053,21.9
29.08.2023 16:00,89,0.053,21.9
29.08.2023 15:30,89,0.053,21.8
29.08.2023 15:00,89,0.053,21.7
29.08.2023 14:30,89,0.053,21.6
29.08.2023 14:00,89,0.053,21.4
29.08.2023 13:30,89,0.053,21.1
29.08.2023 13:00,89,0.053,21.0
29.08.2023 12:30,89,0.053,21.0
29.08.2023 12:00,89,0.053,20.9
29.08.2023 11:30,89,0.053,20.9
29.08.2023 11:00,89,0.053,20.8
29.08.2023 10:30,89,0.053,20.8
29.08.2023 10:00,89,0.053,20.8
29.08.2023 09:30,89,0.053,20.8
29.08.2023 09:00,89,0.053,20.8
29.08.2023 08:30,89,0.053,20.9
29.08.2023 08:00,89,0.053,21.0
29.08.2023 07:30,89,0.053,21.0
29.08.2023 07:00,89,0.053,21.1
29.08.2023 06:30,89,0.053,21.2
29.08.2023 06:00,89,0.053,21.3
29.08.2023 05:30,89,0.053,21.4
29.08.2023 05:00,89,0.053,21.5
29.08.2023 04:30,89,0.053,21.6
29.08.2023 04:00,89,0.053,21.7
29.08.2023 03:30,89,0.053,21.8
29.08.2023 03:00,89,0.053,21.9
29.08.2023 02:30,89,0.053,21.9
29.08.2023 02:00,89,0.053,22.0
29.08.2023 01:30,89,0.053,22.1
29.08.2023 01:00,90,0.059,22.2
29.08.2023 00:30,89,0.053,22.3
29.08.2023 00:00,89,0.053,22.4
28.08.2023 23:30,89,0.053,22.5
28.08.2023 23:00,89,0.053,22.6
28.08.2023 22:30,89,0.053,22.6
28.08.2023 22:00,89,0.053,22.7
28.08.2023 21:30,89,0.053,22.8
28.08.2023 21:00,89,0.053,22.9
28.08.2023 20:30,89,0.053,23.0
28.08.2023 20:00,89,0.053,23.1
28.08.2023 19:30,89,0.053,23.2
28.08.2023 19:00,89,0.053,23.4
28.08.2023 18:30,89,0.053,23.5
28.08.2023 18:00,89,0.053,23.5
28.08.2023 17:30,89,0.053,23.5
28.08.2023 17:00,89,0.053,23.5
28.08.2023 16:30,89,0.053,23.5
28.08.2023 16:00,89,0.053,23.4
28.08.2023 15:30,89,0.053,23.4
28.08.2023 15:00,89,0.053,23.2
28.08.2023 14:30,89,0.053,23.1
28.08.2023 14:00,89,0.053,23.0
28.08.2023 13:30,89,0.053,22.8
28.08.2023 13:00,89,0.053,22.6
28.08.2023 12:30,89,0.053,22.4
28.08.2023 12:00,89,0.053,22.2
28.08.2023 11:30,89,0.053,22.0
28.08.2023 11:00,89,0.053,21.8
28.08.2023 10:30,89,0.053,21.7
28.08.2023 10:00,89,0.053,21.6
28.08.2023 09:30,89,0.053,21.5
28.08.2023 09:00,88,0.047,21.4
28.08.2023 08:30,88,0.047,21.4
28.08.2023 08:00,88,0.047,21.4
28.08.2023 07:30,89,0.053,21.5
28.08.2023 07:00,89,0.053,21.6
28.08.2023 06:30,89,0.053,21.7
28.08.2023 06:00,89,0.053,21.8
28.08.2023 05:30,89,0.053,21.9
28.08.2023 05:00,89,0.053,22.0
28.08.2023 04:30,89,0.053,22.1
28.08.2023 04:00,89,0.053,22.3
28.08.2023 03:30,89,0.053,22.4
28.08.2023 03:00,89,0.053,22.5
28.08.2023 02:30,89,0.053,22.6
28.08.2023 02:00,89,0.053,22.7
28.08.2023 01:30,89,0.053,22.8
28.08.2023 01:00,89,0.053,22.9
28.08.2023 00:30,89,0.053,23.1
28.08.2023 00:00,89,0.053,23.2
27.08.2023 23:30,89,0.053,23.4
27.08.2023 23:00,89,0.053,23.5
27.08.2023 22:30,89,0.053,23.5
27.08.2023 22:00,89,0.053,23.6
27.08.2023 21:30,89,0.053,23.7
27.08.2023 21:00,89,0.053,23.8
27.08.2023 20:30,89,0.053,23.9
27.08.2023 20:00,89,0.053,23.9
27.08.2023 19:30,89,0.053,24.0
27.08.2023 19:00,89,0.053,24.0
27.08.2023 18:30,89,0.053,24.1
27.08.2023 18:00,89,0.053,24.1
27.08.2023 17:30,89,0.053,24.1
27.08.2023 17:00,89,0.053,24.0
27.08.2023 16:30,89,0.053,24.0
27.08.2023 16:00,89,0.053,23.9
27.08.2023 15:30,89,0.053,23.8
27.08.2023 15:00,89,0.053,23.7
27.08.2023 14:30,89,0.053,23.7
27.08.2023 14:00,89,0.053,23.5
27.08.2023 13:30,89,0.053,23.2
27.08.2023 13:00,89,0.053,23.0
27.08.2023 12:30,89,0.053,22.8
27.08.2023 12:00,89,0.053,22.5
27.08.2023 11:30,89,0.053,22.4
27.08.2023 11:00,89,0.053,22.2
27.08.2023 10:30,89,0.053,22.1
27.08.2023 10:00,89,0.053,22.0
27.08.2023 09:30,89,0.053,21.9
27.08.2023 09:00,89,0.053,21.8
27.08.2023 08:30,89,0.053,21.8
